,delta_sigma_eta,betas,varnames,specification,IV_varnames
130,1.4675819798594123,,,,
131,1.7732167949491622,,,,
132,2.283516977949476,,,,
133,-1.0100218008628705,,,,
134,1.9472485102228638,,,,
135,1.3594340661665703,,,,
136,4.060487548348736,,,,
137,3.24509650656588,,,,
138,4.291136883318826,,,,
139,2.786763790907413,,,,
140,4.2955577739592465,,,,
141,2.08618635165479,,,,
142,3.147091521883188,,,,
143,1.0661178832879366,,,,
144,5.998969692510318,,,,
145,1.0122340853183236,,,,
146,4.256310967362559,,,,
147,1.5556350735691662,,,,
148,3.5853425536714183,,,,
149,4.180056477479143,,,,
150,2.9950831846780983,,,,
151,4.317737345817486,,,,
152,1.6099019998005273,,,,
153,2.2386101023619975,,,,
154,3.850307258036392,,,,
155,4.700835217201385,,,,
156,1.8494724511193676,,,,
157,3.406843027772499,,,,
158,3.6550617320814287,,,,
159,1.9000929300245586,,,,
160,1.9419015431996012,,,,
161,4.507336798612202,,,,
162,5.446334974621588,,,,
163,4.988701380659524,,,,
164,0.5918696583615116,,,,
165,4.26566063762794,,,,
166,1.6017549167650422,,,,
167,2.201070364023576,,,,
168,2.172839291820623,,,,
169,2.576635891502282,,,,
170,3.0177542235819175,,,,
171,-0.33096881457662136,,,,
172,3.026993923529674,,,,
173,1.7010568147896954,,,,
174,1.083348788551172,,,,
175,3.1500571638142834,,,,
176,3.256236886674525,,,,
177,5.030020001318211,,,,
178,4.080263942968648,,,,
179,3.893581780704767,,,,
180,3.7181206379434393,,,,
181,5.378672535211242,,,,
182,2.3497577010089366,,,,
183,2.3319539491161545,,,,
184,4.51551555892535,,,,
185,4.733262347903158,,,,
186,-1.332092967395979,,,,
187,4.011546290908765,,,,
188,1.4787558337740598,,,,
189,2.210448302562623,,,,
190,4.542838999987681,,,,
191,1.1301615170381294,,,,
192,3.1675400295199494,,,,
193,3.7284748546441935,,,,
194,-0.28889194000589924,,,,
195,1.2670032837789722,,,,
196,4.66811193232789,,,,
197,1.8904918893965013,,,,
198,2.829856156480576,,,,
199,3.74416612510577,,,,
200,5.116768435672444,,,,
201,3.559958968134724,,,,
202,2.365853233374351,,,,
203,2.3558097721842457,,,,
204,-0.4390539808811002,,,,
205,0.6699332612172783,,,,
206,-0.63851656665916,,,,
207,-0.7759842809254158,,,,
208,3.093831240804037,,,,
209,-0.5260964171743066,,,,
210,0.7306458636808609,,,,
211,2.4161922420785396,,,,
212,-0.6778708116026189,,,,
213,0.6835603383330093,,,,
214,4.866845890768872,,,,
215,1.8275579837309475,,,,
216,3.8862031018376215,,,,
217,3.7402067635248732,,,,
218,4.062847194262663,,,,
219,4.332387210442743,,,,
220,3.8703634795814863,,,,
221,4.066202695650466,,,,
222,1.9430871427525553,,,,
223,1.828675054675923,,,,
224,1.9891170103117786,,,,
225,2.8460442630515197,,,,
226,3.601533736655608,,,,
227,-0.43526704134346733,,,,
228,1.6290828950018403,,,,
229,2.5168986761957277,,,,
230,3.3035611623900536,,,,
231,1.92452977794937,,,,
232,0.12000032618335439,,,,
233,0.100100856520317,,,,
234,1.7464773436114132,,,,
235,2.1653036639446035,,,,
236,4.248637009986192,,,,
237,2.336198444833344,,,,
238,4.834827766041845,,,,
239,5.048105867498788,,,,
240,2.9381704068001446,,,,
241,3.6284564111244424,,,,
242,1.4182084407507156,,,,
243,3.6862621345797804,,,,
244,4.5569054338966755,,,,
245,2.7792159164541697,,,,
246,0.545820861165466,,,,
247,7.259369212296729,,,,
248,4.908159313105329,,,,
249,2.260224554752544,,,,
250,-1.5206698716757139,,,,
251,-1.8327463188716053,,,,
252,3.081428141661579,,,,
253,3.498785597509344,,,,
254,3.7030116955065466,,,,
255,3.4089376571345222,,,,
256,3.1349143812546663,,,,
257,1.0109368283367457,,,,
258,1.9679988310398142,,,,
259,2.9770008469025253,,,,
260,2.3771394474442658,,,,
261,1.090983900477203,,,,
262,3.5418212753889007,,,,
263,-0.014029241013525724,,,,
264,2.1239805346111726,,,,
265,0.9177364579375741,,,,
266,2.224095546420952,,,,
267,4.454872797866206,,,,
268,4.589259307234821,,,,
269,4.059256301172872,,,,
270,-0.45535798965523655,,,,
271,3.3848834702601294,,,,
272,4.278297527713613,,,,
273,1.5918368973160306,,,,
274,3.0939066056231015,,,,
275,1.9069491173412267,,,,
276,-0.8428457126896779,,,,
277,0.5438947539606873,,,,
278,0.6735127839165193,,,,
279,1.0305687593253345,,,,
280,3.291955278489753,,,,
281,2.1185506374747005,,,,
282,-1.7386533987893222,,,,
283,1.3060892094112018,,,,
284,1.9102248250478842,,,,
285,0.08328821345889482,,,,
286,2.786325673895924,,,,
287,4.942261356020371,,,,
288,3.266379613859865,,,,
289,3.460141810275058,,,,
290,1.7906258280374059,,,,
291,1.3762064317273774,,,,
292,3.2788906800451496,,,,
293,2.6983753671823147,,,,
294,1.0568315728377302,,,,
295,3.108059788273994,,,,
296,2.329106346514432,,,,
297,3.1244706933390924,,,,
298,4.6913676561406525,,,,
299,5.0642261762065806,,,,
300,1.0178412421024763,,,,
301,-4.713162935244034e-12,,,,
302,-3.5990926954290877e-12,,,,
303,-2.6050170218017074e-12,,,,
304,-2.762772760724275,,,,
305,2.68126188618151,,,,
306,0.1631916481715647,,,,
