,delta_sigma_eta,betas,varnames,specification,IV_varnames
216,3.818912169376325,,,,
217,3.6737036615358365,,,,
218,4.000958437677045,,,,
219,4.165390935580862,,,,
220,3.7227529869096125,,,,
221,3.907160636110199,,,,
222,1.7550186897926685,,,,
223,1.6483793053522942,,,,
224,1.7921903007005817,,,,
225,2.7021913577153756,,,,
226,3.512150767505283,,,,
227,-0.5873603075285985,,,,
228,1.4394817044658594,,,,
229,2.339438563866727,,,,
230,3.1142375189905227,,,,
231,1.7297475305698042,,,,
232,-0.03385710384835696,,,,
233,-0.048275902780448854,,,,
234,1.6550740014068757,,,,
235,2.0635469919577223,,,,
236,4.144822536028611,,,,
237,2.0182258858864914,,,,
238,4.589248344037031,,,,
239,4.713396670375748,,,,
240,2.711602007057164,,,,
241,3.3947639289251335,,,,
242,1.1837203328005514,,,,
243,3.2880455831439854,,,,
244,3.99543610469367,,,,
245,2.241377126472939,,,,
246,0.5845136897694639,,,,
247,7.298046167117331,,,,
248,4.960817392132901,,,,
249,1.9947714303814688,,,,
250,-1.7419255772682716,,,,
251,-2.0643496838182123,,,,
252,2.8605436837566836,,,,
253,3.356590505408157,,,,
254,3.5438529539208905,,,,
255,3.3306923626785028,,,,
256,3.0820460595730896,,,,
257,0.9328522019709112,,,,
258,2.042950635360782,,,,
259,3.0532523108372085,,,,
260,2.4390986473420235,,,,
261,1.1210343172797705,,,,
262,3.6032865313954723,,,,
263,-0.05790912145290972,,,,
264,1.6689295754491549,,,,
265,0.6161099635497773,,,,
266,2.0246402750433536,,,,
267,4.709519270764732,,,,
268,4.841205241662506,,,,
269,4.307234346944966,,,,
270,-0.4791448314927495,,,,
271,3.3439217928109355,,,,
272,4.228935964681369,,,,
273,1.4065257030823735,,,,
274,2.9352730807282668,,,,
275,1.749335106509756,,,,
276,-1.0870510994983207,,,,
277,0.4043085687139213,,,,
278,0.4692263086482548,,,,
279,0.8081101043638385,,,,
280,3.14783932107056,,,,
281,1.9477596079142638,,,,
282,-1.7723625327267412,,,,
283,1.2408835225517398,,,,
284,1.8372593450751316,,,,
285,-0.2921879617387487,,,,
286,2.462271889701105,,,,
287,4.610251124685089,,,,
288,3.0652767220062764,,,,
289,3.250250329686676,,,,
290,1.5937263890253703,,,,
291,1.0577930118297767,,,,
292,2.8883104770952395,,,,
293,2.297246764886425,,,,
294,0.9957296677468768,,,,
295,3.0729444503289978,,,,
296,2.311308546741808,,,,
297,3.335354426140616,,,,
298,4.8998187187099935,,,,
299,5.2938580368880395,,,,
300,0.9796990746542262,,,,
301,1.2228300847316375e-12,,,,
302,-3.048455453417513e-13,,,,
303,2.8404210371436126e-14,,,,
304,-3.2042715767627015,,,,
305,3.124672374525983,,,,
306,0.3408182981603009,,,,
307,0.009966518256016386,,,,
308,7.396048074665492e-13,,,,
