,delta_sigma_eta,betas,varnames,specification,IV_varnames
126,2.681803135301613,,,,
127,2.691976301731758,,,,
128,4.731925698017985,,,,
129,2.5286751262539724,,,,
130,1.7233769162867534,,,,
131,2.1896077620482184,,,,
132,2.568555395375734,,,,
133,-0.6973655086547788,,,,
134,2.1503944774758152,,,,
135,1.7812605396465409,,,,
136,4.460564035692079,,,,
137,3.5683681270357615,,,,
138,4.779531713157001,,,,
139,3.163502626553947,,,,
140,4.732542608673777,,,,
141,2.3766850681762435,,,,
142,3.3991230653256665,,,,
143,1.3318836968775114,,,,
144,6.4675965651574465,,,,
145,1.5757057466252222,,,,
146,4.6278011716345855,,,,
147,1.9622560699133416,,,,
148,3.86427699423238,,,,
149,4.549179502296018,,,,
150,3.1498358006823173,,,,
151,4.477359942449434,,,,
152,1.775910868376432,,,,
153,2.7087540125834786,,,,
154,4.185074608488716,,,,
155,5.097733166497545,,,,
156,2.3674280478075644,,,,
157,3.812297878254035,,,,
158,4.175202201940761,,,,
159,2.328666938141901,,,,
160,2.2880941520657747,,,,
161,4.850478670433883,,,,
162,6.278238561852064,,,,
163,5.8279634330765235,,,,
164,1.4191878126000446,,,,
165,4.862809987900111,,,,
166,2.149220114728558,,,,
167,2.798130189919306,,,,
168,2.312140175824739,,,,
169,2.7061013881421636,,,,
170,3.124683092275128,,,,
171,-0.021088393525155,,,,
172,3.244037494602546,,,,
173,2.055813152395415,,,,
174,1.3222728559233683,,,,
175,3.3921790522962794,,,,
176,3.475202320562901,,,,
177,5.778737488567513,,,,
178,4.735136092274075,,,,
179,4.709281247075766,,,,
180,4.461036369594074,,,,
181,6.01279818440613,,,,
182,2.942705061245218,,,,
183,3.2150304154299403,,,,
184,5.257288688865725,,,,
185,5.5918236798872964,,,,
186,-0.3879279340711389,,,,
187,4.799349482472773,,,,
188,2.325035554526362,,,,
189,2.852700531656309,,,,
190,5.103391251626511,,,,
191,1.615014769664005,,,,
192,3.6076505436006197,,,,
193,4.142120060479217,,,,
194,0.18064204836982106,,,,
195,1.9785098097976863,,,,
196,5.252613492380945,,,,
197,2.5796638300168064,,,,
198,3.3717550503838556,,,,
199,4.254216378452987,,,,
200,5.637985981701715,,,,
201,3.9585296832831034,,,,
202,2.859238665174534,,,,
203,2.8027356271458324,,,,
204,-0.122302094684735,,,,
205,0.9058581612653166,,,,
206,-0.44087588605769823,,,,
207,-0.6612841159392719,,,,
208,3.220046875627674,,,,
209,-0.39704257941642473,,,,
210,1.0521195314276732,,,,
211,2.724498597058559,,,,
212,-0.35565898857361766,,,,
213,1.2422714733482567,,,,
214,5.312993290391205,,,,
215,2.3086817820551815,,,,
216,4.525201996641362,,,,
217,4.374917038854578,,,,
218,4.673689944801984,,,,
219,4.906573140599182,,,,
220,4.252121713579793,,,,
221,4.501018830248463,,,,
222,2.20042107156442,,,,
223,2.062628576900043,,,,
224,2.27435695776044,,,,
225,3.254083367027103,,,,
226,3.904287961655498,,,,
227,-0.005514864848993841,,,,
228,2.005764296549897,,,,
229,2.8075290190515396,,,,
230,3.6585724181911847,,,,
231,2.1339485572098993,,,,
232,0.30481219126793346,,,,
233,0.281721623672442,,,,
234,2.359635559339129,,,,
235,2.6282476017292047,,,,
236,4.729994276390131,,,,
237,2.7667033807176424,,,,
238,5.2028591628223015,,,,
239,5.499628738671947,,,,
240,3.288827683648576,,,,
241,3.989719231697247,,,,
242,1.7806501942380064,,,,
243,3.728387766936971,,,,
244,4.634951593002031,,,,
245,2.8424379750540503,,,,
246,1.574827232524439,,,,
247,8.155941875867224,,,,
248,5.657075022159606,,,,
249,2.413646914384306,,,,
250,-1.3961000053303565,,,,
251,-1.703989601250894,,,,
252,3.47961608414841,,,,
253,3.816418248003572,,,,
254,4.043197451014708,,,,
255,3.882048124657832,,,,
256,3.5134868878877885,,,,
257,1.4833459144389345,,,,
258,2.6011595240664183,,,,
259,3.6141473713918577,,,,
260,2.9708905081909927,,,,
261,1.7021245707437447,,,,
262,4.043447096541787,,,,
263,0.5957515831308963,,,,
264,2.136545779900764,,,,
265,0.9662905005829693,,,,
266,2.2783208345530213,,,,
267,5.573812073648516,,,,
268,5.547051833717456,,,,
269,4.986445732115998,,,,
270,0.23752021749209623,,,,
271,3.90067075021199,,,,
272,4.69716400429535,,,,
273,1.941586482348997,,,,
274,3.3988346973083305,,,,
275,2.2102591411498027,,,,
276,-0.6797255233507383,,,,
277,0.6401516575038521,,,,
278,0.8126596139487495,,,,
279,1.3997844333289722,,,,
280,3.571259622403914,,,,
281,2.4211936422601896,,,,
282,-1.2529692639097467,,,,
283,1.6096553761064918,,,,
284,2.161544200299383,,,,
285,0.5260299073285299,,,,
286,3.0900089896007055,,,,
287,5.278583720899898,,,,
288,3.5758049748606155,,,,
289,3.6446752792664623,,,,
290,2.138954279930369,,,,
291,1.467418705762662,,,,
292,3.40847848126087,,,,
293,2.8336940871266663,,,,
294,1.5667278999105627,,,,
295,3.5713894809621074,,,,
296,2.6807002904643027,,,,
297,4.154501157341664,,,,
298,5.727950543560684,,,,
299,6.012424183635517,,,,
300,1.1469315842967598,,,,
301,-1.3927500483633857e-12,,,,
302,-1.614875016331267e-13,,,,
303,1.6281996980852844e-12,,,,
304,-1.371158894070161,,,,
305,2.9877888791008096,,,,
306,-0.9558410841158704,,,,
307,0.9063363736560656,,,,
